video,codec,crf,ok,bitrate,size,psnr
000073.mp4,av1,30,1,54881,83420,
000073.mp4,av1,40,1,33171,50421,
000074.mp4,h264,18,1,106761,157473,
000074.mp4,h264,28,1,34804,51337,
000074.mp4,h264,38,1,14575,21499,
000074.mp4,hevc,18,1,99218,146347,
000074.mp4,hevc,28,1,34254,50525,
000074.mp4,hevc,38,1,16785,24758,
000074.mp4,av1,20,1,87564,129157,
000074.mp4,av1,30,1,55095,81266,
000074.mp4,av1,40,1,33353,49197,
000075.mp4,h264,18,1,104251,158463,
000075.mp4,h264,28,1,34164,51930,
000075.mp4,h264,38,1,14457,21976,
000075.mp4,hevc,18,1,97746,148574,
000075.mp4,hevc,28,1,33804,51383,
000075.mp4,hevc,38,1,16603,25237,
000075.mp4,av1,20,1,86805,131945,
000075.mp4,av1,30,1,54532,82889,
000075.mp4,av1,40,1,33162,50407,
000076.mp4,h264,18,1,108022,86958,
000076.mp4,h264,28,1,33791,27202,
000076.mp4,h264,38,1,14200,11431,
000076.mp4,hevc,18,1,102691,82667,
000076.mp4,hevc,28,1,34778,27997,
000076.mp4,hevc,38,1,17883,14396,
000076.mp4,av1,20,1,88555,71287,
000076.mp4,av1,30,1,55419,44613,
000076.mp4,av1,40,1,32447,26120,
000077.mp4,h264,18,1,130608,80324,
000077.mp4,h264,28,1,43879,26986,
000077.mp4,h264,38,1,19095,11744,
000077.mp4,hevc,18,1,122546,75366,
000077.mp4,hevc,28,1,44479,27355,
000077.mp4,hevc,38,1,22738,13984,
000077.mp4,av1,20,1,108284,66595,
000077.mp4,av1,30,1,68873,42357,
000077.mp4,av1,40,1,41993,25826,
000078.mp4,h264,18,1,109636,77842,
000078.mp4,h264,28,1,38012,26989,
000078.mp4,h264,38,1,17273,12264,
000078.mp4,hevc,18,1,104790,74401,
000078.mp4,hevc,28,1,39857,28299,
000078.mp4,hevc,38,1,20859,14810,
000078.mp4,av1,20,1,94046,66773,
000078.mp4,av1,30,1,60298,42812,
000078.mp4,av1,40,1,36939,26227,
000079.mp4,h264,18,1,118529,74081,
000079.mp4,h264,28,1,41177,25736,
000079.mp4,h264,38,1,18372,11483,
000079.mp4,hevc,18,1,111060,69413,
000079.mp4,hevc,28,1,42289,26431,
000079.mp4,hevc,38,1,22129,13831,
000079.mp4,av1,20,1,98948,61843,
000079.mp4,av1,30,1,63649,39781,
000079.mp4,av1,40,1,38987,24367,
000080.mp4,h264,18,1,108374,76946,
000080.mp4,h264,28,1,37650,26732,
000080.mp4,h264,38,1,17138,12168,
000080.mp4,hevc,18,1,103030,73152,
000080.mp4,hevc,28,1,39050,27726,
000080.mp4,hevc,38,1,20811,14776,
000080.mp4,av1,20,1,92329,65554,
000080.mp4,av1,30,1,59584,42305,
000080.mp4,av1,40,1,36207,25707,
000081.mp4,h264,18,1,114686,154827,
000081.mp4,h264,28,1,35788,48314,
000081.mp4,h264,38,1,14818,20005,
000081.mp4,hevc,18,1,107711,145410,
000081.mp4,hevc,28,1,35421,47819,
000081.mp4,hevc,38,1,17231,23262,
000081.mp4,av1,20,1,95095,128379,
000081.mp4,av1,30,1,59651,80530,
000081.mp4,av1,40,1,35365,47744,
000082.mp4,h264,18,1,100426,150640,
000082.mp4,h264,28,1,32685,49028,
000082.mp4,h264,38,1,13650,20475,
000082.mp4,hevc,18,1,93712,140568,
000082.mp4,hevc,28,1,32462,48694,
000082.mp4,hevc,38,1,16107,24161,
000082.mp4,av1,20,1,84586,126880,
000082.mp4,av1,30,1,53090,79636,
000082.mp4,av1,40,1,32452,48678,
000083.mp4,h264,18,1,103887,142845,
000083.mp4,h264,28,1,33712,46355,
000083.mp4,h264,38,1,14083,19365,
000083.mp4,hevc,18,1,96559,132769,
000083.mp4,hevc,28,1,33503,46067,
000083.mp4,hevc,38,1,16464,22638,
000083.mp4,av1,20,1,86639,119129,
000083.mp4,av1,30,1,54745,75275,
000083.mp4,av1,40,1,33661,46285,
000084.mp4,h264,18,1,100751,144578,
000084.mp4,h264,28,1,32840,47126,
000084.mp4,h264,38,1,13945,20012,
000084.mp4,hevc,18,1,93931,134791,
000084.mp4,hevc,28,1,32531,46683,
000084.mp4,hevc,38,1,16266,23342,
000084.mp4,av1,20,1,84336,121023,
000084.mp4,av1,30,1,53650,76989,
000084.mp4,av1,40,1,32857,47150,
000085.mp4,h264,18,1,103795,144276,
000085.mp4,h264,28,1,33389,46411,
000085.mp4,h264,38,1,14145,19662,
000085.mp4,hevc,18,1,95955,133378,
000085.mp4,hevc,28,1,33300,46287,
000085.mp4,hevc,38,1,16464,22886,
000085.mp4,av1,20,1,86379,120068,
000085.mp4,av1,30,1,54607,75905,
000085.mp4,av1,40,1,33446,46491,
000086.mp4,h264,18,1,105152,143008,
000086.mp4,h264,28,1,33869,46062,
000086.mp4,h264,38,1,14157,19254,
000086.mp4,hevc,18,1,96842,131706,
000086.mp4,hevc,28,1,33449,45491,
000086.mp4,hevc,38,1,16457,22382,
000086.mp4,av1,20,1,87289,118714,
000086.mp4,av1,30,1,55232,75116,
000086.mp4,av1,40,1,33668,45789,
000087.mp4,h264,18,1,101748,140413,
000087.mp4,h264,28,1,33108,45690,
000087.mp4,h264,38,1,13978,19291,
000087.mp4,hevc,18,1,95537,131842,
000087.mp4,hevc,28,1,33060,45623,
000087.mp4,hevc,38,1,16371,22593,
000087.mp4,av1,20,1,85981,118655,
000087.mp4,av1,30,1,54315,74955,
000087.mp4,av1,40,1,33197,45813,
000088.mp4,h264,18,1,110511,81226,
000088.mp4,h264,28,1,35000,25725,
000088.mp4,h264,38,1,15000,11025,
000088.mp4,hevc,18,1,103010,75713,
000088.mp4,hevc,28,1,35846,26347,
000088.mp4,hevc,38,1,18906,13896,
000088.mp4,av1,20,1,88628,65142,
000088.mp4,av1,30,1,55697,40938,
000088.mp4,av1,40,1,33904,24920,
000089.mp4,h264,18,1,93601,76753,
000089.mp4,h264,28,1,31310,25675,
000089.mp4,h264,38,1,13728,11257,
000089.mp4,hevc,18,1,90131,73908,
000089.mp4,hevc,28,1,32689,26805,
000089.mp4,hevc,38,1,17685,14502,
000089.mp4,av1,20,1,81489,66821,
000089.mp4,av1,30,1,51896,42555,
000089.mp4,av1,40,1,31987,26230,
000090.mp4,h264,18,1,99632,74226,
000090.mp4,h264,28,1,33036,24612,
000090.mp4,h264,38,1,14676,10934,
000090.mp4,hevc,18,1,93720,69822,
000090.mp4,hevc,28,1,34378,25612,
000090.mp4,hevc,38,1,18297,13632,
000090.mp4,av1,20,1,81985,61079,
000090.mp4,av1,30,1,52366,39013,
000090.mp4,av1,40,1,32459,24182,
000091.mp4,h264,18,1,90321,74064,
000091.mp4,h264,28,1,30856,25302,
000091.mp4,h264,38,1,13673,11212,
000091.mp4,hevc,18,1,88234,72352,
000091.mp4,hevc,28,1,32396,26565,
000091.mp4,hevc,38,1,17512,14360,
000091.mp4,av1,20,1,80170,65740,
000091.mp4,av1,30,1,51330,42091,
000091.mp4,av1,40,1,31640,25945,
000092.mp4,h264,18,1,127286,63643,
000092.mp4,h264,28,1,41902,20951,
000092.mp4,h264,38,1,17914,8957,
000092.mp4,hevc,18,1,123556,61778,
000092.mp4,hevc,28,1,43332,21666,
000092.mp4,hevc,38,1,22372,11186,
000092.mp4,av1,20,1,104842,52421,
000092.mp4,av1,30,1,66268,33134,
000092.mp4,av1,40,1,39800,19900,
000093.mp4,h264,18,1,113265,57199,
000093.mp4,h264,28,1,38879,19634,
000093.mp4,h264,38,1,16728,8448,
000093.mp4,hevc,18,1,111207,56160,
000093.mp4,hevc,28,1,40902,20656,
000093.mp4,hevc,38,1,21726,10972,
000093.mp4,av1,20,1,95683,48320,
000093.mp4,av1,30,1,60400,30502,
000093.mp4,av1,40,1,37613,18995,
000094.mp4,h264,18,1,113607,57372,
000094.mp4,h264,28,1,38837,19613,
000094.mp4,h264,38,1,17370,8772,
000094.mp4,hevc,18,1,110514,55810,
000094.mp4,hevc,28,1,41162,20787,
000094.mp4,hevc,38,1,21643,10930,
000094.mp4,av1,20,1,94493,47719,
000094.mp4,av1,30,1,61095,30853,
000094.mp4,av1,40,1,37596,18986,
000095.mp4,h264,18,1,115158,58155,
000095.mp4,h264,28,1,38249,19316,
000095.mp4,h264,38,1,17231,8702,
000095.mp4,hevc,18,1,109316,55205,
000095.mp4,hevc,28,1,40897,20653,
000095.mp4,hevc,38,1,21764,10991,
000095.mp4,av1,20,1,94021,47481,
000095.mp4,av1,30,1,59651,30124,
000095.mp4,av1,40,1,37053,18712,
000096.mp4,h264,18,1,132978,75133,
000096.mp4,h264,28,1,44104,24919,
000096.mp4,h264,38,1,18798,10621,
000096.mp4,hevc,18,1,128840,72795,
000096.mp4,hevc,28,1,45975,25976,
000096.mp4,hevc,38,1,22867,12920,
000096.mp4,av1,20,1,110605,62492,
000096.mp4,av1,30,1,69074,39027,
000096.mp4,av1,40,1,41603,23506,
000097.mp4,h264,18,1,101795,63622,
000097.mp4,h264,28,1,32854,20534,
000097.mp4,h264,38,1,14460,9038,
000097.mp4,hevc,18,1,96200,60125,
000097.mp4,hevc,28,1,33899,21187,
000097.mp4,hevc,38,1,18916,11823,
000097.mp4,av1,20,1,83115,51947,
000097.mp4,av1,30,1,52497,32811,
000097.mp4,av1,40,1,32448,20280,
000098.mp4,h264,18,1,89661,61418,
000098.mp4,h264,28,1,30294,20752,
000098.mp4,h264,38,1,13389,9172,
000098.mp4,hevc,18,1,85893,58837,
000098.mp4,hevc,28,1,31350,21475,
000098.mp4,hevc,38,1,17725,12142,
000098.mp4,av1,20,1,75719,51868,
000098.mp4,av1,30,1,48912,33505,
000098.mp4,av1,40,1,30135,20643,
000099.mp4,h264,18,1,93796,59561,
000099.mp4,h264,28,1,31163,19789,
000099.mp4,h264,38,1,14100,8954,
000099.mp4,hevc,18,1,88878,56438,
000099.mp4,hevc,28,1,32762,20804,
000099.mp4,hevc,38,1,18585,11802,
000099.mp4,av1,20,1,78296,49718,
000099.mp4,av1,30,1,49297,31304,
000099.mp4,av1,40,1,30771,19540,
000100.mp4,h264,18,1,86914,59102,
000100.mp4,h264,28,1,29322,19939,
000100.mp4,h264,38,1,13352,9080,
000100.mp4,hevc,18,1,82613,56177,
000100.mp4,hevc,28,1,31094,21144,
000100.mp4,hevc,38,1,17964,12216,
000100.mp4,av1,20,1,73350,49878,
000100.mp4,av1,30,1,47180,32083,
000100.mp4,av1,40,1,29591,20122,
000101.mp4,h264,18,1,124217,77015,
000101.mp4,h264,28,1,40579,25159,
000101.mp4,h264,38,1,17064,10580,
000101.mp4,hevc,18,1,118791,73651,
000101.mp4,hevc,28,1,41253,25577,
000101.mp4,hevc,38,1,20695,12831,
000101.mp4,av1,20,1,100608,62377,
000101.mp4,av1,30,1,62588,38805,
000101.mp4,av1,40,1,37595,23309,
000102.mp4,h264,18,1,117992,58996,
000102.mp4,h264,28,1,38204,19102,
000102.mp4,h264,38,1,16356,8178,
000102.mp4,hevc,18,1,117738,58869,
000102.mp4,hevc,28,1,42440,21220,
000102.mp4,hevc,38,1,22324,11162,
000102.mp4,av1,20,1,103020,51510,
000102.mp4,av1,30,1,65270,32635,
000102.mp4,av1,40,1,39870,19935,
000103.mp4,h264,18,1,104482,57988,
000103.mp4,h264,28,1,34720,19270,
000103.mp4,h264,38,1,15086,8373,
000103.mp4,hevc,18,1,107846,59855,
000103.mp4,hevc,28,1,39616,21987,
000103.mp4,hevc,38,1,20749,11516,
000103.mp4,av1,20,1,96814,53732,
000103.mp4,av1,30,1,61612,34195,
000103.mp4,av1,40,1,37414,20765,
000104.mp4,h264,18,1,109972,55536,
000104.mp4,h264,28,1,36982,18676,
000104.mp4,h264,38,1,15819,7989,
000104.mp4,hevc,18,1,113512,57324,
000104.mp4,hevc,28,1,41853,21136,
000104.mp4,hevc,38,1,21847,11033,
000104.mp4,av1,20,1,100847,50928,
000104.mp4,av1,30,1,64548,32597,
000104.mp4,av1,40,1,39211,19802,
000105.mp4,h264,18,1,104929,58236,
000105.mp4,h264,28,1,34371,19076,
000105.mp4,h264,38,1,14754,8189,
000105.mp4,hevc,18,1,106079,58874,
000105.mp4,hevc,28,1,38870,21573,
000105.mp4,hevc,38,1,20717,11498,
000105.mp4,av1,20,1,94891,52665,
000105.mp4,av1,30,1,60308,33471,
000105.mp4,av1,40,1,36809,20429,
000106.mp4,h264,18,1,101268,70888,
000106.mp4,h264,28,1,31128,21790,
000106.mp4,h264,38,1,13068,9148,
000106.mp4,hevc,18,1,99884,69919,
000106.mp4,hevc,28,1,34674,24272,
000106.mp4,hevc,38,1,18672,13071,
000106.mp4,av1,20,1,85887,60121,
000106.mp4,av1,30,1,54598,38219,
000106.mp4,av1,40,1,33215,23251,
000107.mp4,h264,18,1,94562,69976,
000107.mp4,h264,28,1,29354,21722,
000107.mp4,h264,38,1,12604,9327,
000107.mp4,hevc,18,1,93855,69453,
000107.mp4,hevc,28,1,33651,24902,
000107.mp4,hevc,38,1,17775,13154,
000107.mp4,av1,20,1,83508,61796,
000107.mp4,av1,30,1,52171,38607,
000107.mp4,av1,40,1,32294,23898,
000108.mp4,h264,18,1,96201,68303,
000108.mp4,h264,28,1,30136,21397,
000108.mp4,h264,38,1,12869,9137,
000108.mp4,hevc,18,1,95078,67506,
000108.mp4,hevc,28,1,34266,24329,
000108.mp4,hevc,38,1,18150,12887,
000108.mp4,av1,20,1,85012,60359,
000108.mp4,av1,30,1,53771,38178,
000108.mp4,av1,40,1,33419,23728,
000109.mp4,h264,18,1,91004,67343,
000109.mp4,h264,28,1,28452,21055,
000109.mp4,h264,38,1,12289,9094,
000109.mp4,hevc,18,1,91867,67982,
000109.mp4,hevc,28,1,32940,24376,
000109.mp4,hevc,38,1,17708,13104,
000109.mp4,av1,20,1,81240,60118,
000109.mp4,av1,30,1,51433,38061,
000109.mp4,av1,40,1,31854,23572,
000110.mp4,h264,18,1,129737,158928,
000110.mp4,h264,28,1,42196,51691,
000110.mp4,h264,38,1,16692,20448,
000110.mp4,hevc,18,1,127742,156484,
000110.mp4,hevc,28,1,44198,54143,
000110.mp4,hevc,38,1,20011,24514,
000110.mp4,av1,20,1,116417,142611,
000110.mp4,av1,30,1,73191,89660,
000110.mp4,av1,40,1,43760,53606,
000111.mp4,h264,18,1,149256,110450,
000111.mp4,h264,28,1,51174,37869,
000111.mp4,h264,38,1,20962,15512,
000111.mp4,hevc,18,1,147839,109401,
000111.mp4,hevc,28,1,52394,38772,
000111.mp4,hevc,38,1,24302,17984,
000111.mp4,av1,20,1,133445,98750,
000111.mp4,av1,30,1,83617,61877,
000111.mp4,av1,40,1,50493,37365,
000112.mp4,h264,18,1,133285,94633,
000112.mp4,h264,28,1,43247,30706,
000112.mp4,h264,38,1,17845,12670,
000112.mp4,hevc,18,1,130005,92304,
000112.mp4,hevc,28,1,45705,32451,
000112.mp4,hevc,38,1,21661,15380,
000112.mp4,av1,20,1,114005,80944,
000112.mp4,av1,30,1,71274,50605,
000112.mp4,av1,40,1,43188,30664,
000113.mp4,h264,18,1,118848,85571,
000113.mp4,h264,28,1,40006,28805,
000113.mp4,h264,38,1,16531,11903,
000113.mp4,hevc,18,1,121555,87520,
000113.mp4,hevc,28,1,43430,31270,
000113.mp4,hevc,38,1,21208,15270,
000113.mp4,av1,20,1,107581,77459,
000113.mp4,av1,30,1,67913,48898,
000113.mp4,av1,40,1,41275,29718,
000114.mp4,h264,18,1,120633,86253,
000114.mp4,h264,28,1,40528,28978,
000114.mp4,h264,38,1,16537,11824,
000114.mp4,hevc,18,1,121158,86628,
000114.mp4,hevc,28,1,43246,30921,
000114.mp4,hevc,38,1,21068,15064,
000114.mp4,av1,20,1,107555,76902,
000114.mp4,av1,30,1,67962,48593,
000114.mp4,av1,40,1,41225,29476,
000115.mp4,h264,18,1,117009,84247,
000115.mp4,h264,28,1,39912,28737,
000115.mp4,h264,38,1,16465,11855,
000115.mp4,hevc,18,1,120050,86436,
000115.mp4,hevc,28,1,43466,31296,
000115.mp4,hevc,38,1,21025,15138,
000115.mp4,av1,20,1,105854,76215,
000115.mp4,av1,30,1,66947,48202,
000115.mp4,av1,40,1,40841,29406,
000116.mp4,h264,18,1,170001,174252,
000116.mp4,h264,28,1,59026,60502,
000116.mp4,h264,38,1,23202,23783,
000116.mp4,hevc,18,1,159489,163477,
000116.mp4,hevc,28,1,55541,56930,
000116.mp4,hevc,38,1,24338,24947,
000116.mp4,av1,20,1,148035,151736,
000116.mp4,av1,30,1,90714,92982,
000116.mp4,av1,40,1,52429,53740,
000117.mp4,h264,18,1,142594,168261,
000117.mp4,h264,28,1,47912,56537,
000117.mp4,h264,38,1,18912,22317,
000117.mp4,hevc,18,1,138181,163054,
000117.mp4,hevc,28,1,48695,57461,
000117.mp4,hevc,38,1,21497,25367,
000117.mp4,av1,20,1,128890,152091,
000117.mp4,av1,30,1,80299,94753,
000117.mp4,av1,40,1,46977,55433,
000118.mp4,h264,18,1,159781,165374,
000118.mp4,h264,28,1,53860,55746,
000118.mp4,h264,38,1,20956,21690,
000118.mp4,hevc,18,1,152287,157618,
000118.mp4,hevc,28,1,53593,55469,
000118.mp4,hevc,38,1,23106,23915,
000118.mp4,av1,20,1,139011,143877,
000118.mp4,av1,30,1,86536,89565,
000118.mp4,av1,40,1,50588,52359,
000119.mp4,h264,18,1,138201,165842,
000119.mp4,h264,28,1,47064,56477,
000119.mp4,h264,38,1,18654,22385,
000119.mp4,hevc,18,1,132945,159534,
000119.mp4,hevc,28,1,47150,56581,
000119.mp4,hevc,38,1,21161,25394,
000119.mp4,av1,20,1,126028,151234,
000119.mp4,av1,30,1,78640,94368,
000119.mp4,av1,40,1,45541,54650,
000120.mp4,h264,18,1,134500,67923,
000120.mp4,h264,28,1,43358,21896,
000120.mp4,h264,38,1,18786,9487,
000120.mp4,hevc,18,1,133562,67449,
000120.mp4,hevc,28,1,47687,24082,
000120.mp4,hevc,38,1,23877,12058,
000120.mp4,av1,20,1,117283,59228,
000120.mp4,av1,30,1,74166,37454,
000120.mp4,av1,40,1,44473,22459,
000121.mp4,h264,18,1,104921,62428,
000121.mp4,h264,28,1,33021,19648,
000121.mp4,h264,38,1,14442,8593,
000121.mp4,hevc,18,1,105460,62749,
000121.mp4,hevc,28,1,37136,22096,
000121.mp4,hevc,38,1,20332,12098,
000121.mp4,av1,20,1,90374,53773,
000121.mp4,av1,30,1,57695,34329,
000121.mp4,av1,40,1,36230,21557,
000122.mp4,h264,18,1,120608,81411,
000122.mp4,h264,28,1,37545,25343,
000122.mp4,h264,38,1,15274,10310,
000122.mp4,hevc,18,1,125059,84415,
000122.mp4,hevc,28,1,42177,28470,
000122.mp4,hevc,38,1,20456,13808,
000122.mp4,av1,20,1,107760,72738,
000122.mp4,av1,30,1,67354,45464,
000122.mp4,av1,40,1,40989,27668,
000123.mp4,h264,18,1,107096,80322,
000123.mp4,h264,28,1,33688,25266,
000123.mp4,h264,38,1,14142,10607,
000123.mp4,hevc,18,1,109912,82434,
000123.mp4,hevc,28,1,38666,29000,
000123.mp4,hevc,38,1,19257,14443,
000123.mp4,av1,20,1,100240,75180,
000123.mp4,av1,30,1,61953,46465,
000123.mp4,av1,40,1,37794,28346,
000124.mp4,h264,18,1,112675,77183,
000124.mp4,h264,28,1,35648,24419,
000124.mp4,h264,38,1,14837,10164,
000124.mp4,hevc,18,1,116531,79824,
000124.mp4,hevc,28,1,40861,27990,
000124.mp4,hevc,38,1,20103,13771,
000124.mp4,av1,20,1,102582,70269,
000124.mp4,av1,30,1,64764,44364,
000124.mp4,av1,40,1,39715,27205,
000125.mp4,h264,18,1,104389,78814,
000125.mp4,h264,28,1,32727,24709,
000125.mp4,h264,38,1,13823,10437,
000125.mp4,hevc,18,1,106735,80585,
000125.mp4,hevc,28,1,37651,28427,
000125.mp4,hevc,38,1,18728,14140,
000125.mp4,av1,20,1,96076,72538,
000125.mp4,av1,30,1,59945,45259,
000125.mp4,av1,40,1,36864,27833,
000126.mp4,h264,18,1,152830,143661,
000126.mp4,h264,28,1,49061,46118,
000126.mp4,h264,38,1,18448,17342,
000126.mp4,hevc,18,1,146260,137485,
000126.mp4,hevc,28,1,49976,46978,
000126.mp4,hevc,38,1,21906,20592,
000126.mp4,av1,20,1,131897,123984,
000126.mp4,av1,30,1,82930,77955,
000126.mp4,av1,40,1,49907,46913,
000127.mp4,h264,18,1,136835,130678,
000127.mp4,h264,28,1,45459,43414,
000127.mp4,h264,38,1,16892,16132,
000127.mp4,hevc,18,1,135461,129366,
000127.mp4,hevc,28,1,47371,45240,
000127.mp4,hevc,38,1,21350,20390,
000127.mp4,av1,20,1,122590,117074,
000127.mp4,av1,30,1,77078,73610,
000127.mp4,av1,40,1,46050,43978,
000128.mp4,h264,18,1,137857,130275,
000128.mp4,h264,28,1,45398,42902,
000128.mp4,h264,38,1,17107,16167,
000128.mp4,hevc,18,1,135777,128310,
000128.mp4,hevc,28,1,47378,44773,
000128.mp4,hevc,38,1,21393,20217,
000128.mp4,av1,20,1,122796,116043,
000128.mp4,av1,30,1,77817,73538,
000128.mp4,av1,40,1,46565,44004,
000129.mp4,h264,18,1,136607,130460,
000129.mp4,h264,28,1,44558,42553,
000129.mp4,h264,38,1,16915,16154,
000129.mp4,hevc,18,1,133842,127820,
000129.mp4,hevc,28,1,46883,44774,
000129.mp4,hevc,38,1,21086,20138,
000129.mp4,av1,20,1,122175,116678,
000129.mp4,av1,30,1,76898,73438,
000129.mp4,av1,40,1,46279,44197,
000130.mp4,h264,18,1,103673,75682,
000130.mp4,h264,28,1,32195,23503,
000130.mp4,h264,38,1,13213,9646,
000130.mp4,hevc,18,1,104819,76518,
000130.mp4,hevc,28,1,35839,26163,
000130.mp4,hevc,38,1,18567,13554,
000130.mp4,av1,20,1,93280,68095,
000130.mp4,av1,30,1,59250,43253,
000130.mp4,av1,40,1,36658,26761,
000131.mp4,h264,18,1,96123,75457,
000131.mp4,h264,28,1,30414,23875,
000131.mp4,h264,38,1,12756,10014,
000131.mp4,hevc,18,1,97691,76688,
000131.mp4,hevc,28,1,34471,27060,
000131.mp4,hevc,38,1,18087,14199,
000131.mp4,av1,20,1,87862,68972,
000131.mp4,av1,30,1,55789,43795,
000131.mp4,av1,40,1,34450,27044,
000132.mp4,h264,18,1,98235,72694,
000132.mp4,h264,28,1,31071,22993,
000132.mp4,h264,38,1,13440,9946,
000132.mp4,hevc,18,1,99398,73555,
000132.mp4,hevc,28,1,35052,25939,
000132.mp4,hevc,38,1,18283,13530,
000132.mp4,av1,20,1,88445,65450,
000132.mp4,av1,30,1,56120,41529,
000132.mp4,av1,40,1,35204,26051,
000133.mp4,h264,18,1,94662,74783,
000133.mp4,h264,28,1,30012,23710,
000133.mp4,h264,38,1,12662,10003,
000133.mp4,hevc,18,1,94730,74837,
000133.mp4,hevc,28,1,33965,26833,
000133.mp4,hevc,38,1,17764,14034,
000133.mp4,av1,20,1,85282,67373,
000133.mp4,av1,30,1,53202,42030,
000133.mp4,av1,40,1,34044,26895,
000134.mp4,h264,18,1,167490,174190,
000134.mp4,h264,28,1,59069,61432,
000134.mp4,h264,38,1,23764,24715,
000134.mp4,hevc,18,1,164012,170573,
000134.mp4,hevc,28,1,58701,61050,
000134.mp4,hevc,38,1,26335,27389,
000134.mp4,av1,20,1,154385,160561,
000134.mp4,av1,30,1,96357,100212,
000134.mp4,av1,40,1,57465,59764,
000135.mp4,h264,18,1,159919,167116,
000135.mp4,h264,28,1,55350,57841,
000135.mp4,h264,38,1,22530,23544,
000135.mp4,hevc,18,1,155023,162000,
000135.mp4,hevc,28,1,56370,58907,
000135.mp4,hevc,38,1,25272,26410,
000135.mp4,av1,20,1,145103,151633,
000135.mp4,av1,30,1,92155,96303,
000135.mp4,av1,40,1,54517,56971,
000136.mp4,h264,18,1,158858,166007,
000136.mp4,h264,28,1,55722,58230,
000136.mp4,h264,38,1,22602,23620,
000136.mp4,hevc,18,1,155409,162403,
000136.mp4,hevc,28,1,56287,58820,
000136.mp4,hevc,38,1,25403,26547,
000136.mp4,av1,20,1,146605,153203,
000136.mp4,av1,30,1,92494,96657,
000136.mp4,av1,40,1,54608,57066,
000137.mp4,h264,18,1,160474,167696,
000137.mp4,h264,28,1,55353,57844,
000137.mp4,h264,38,1,22581,23598,
000137.mp4,hevc,18,1,155449,162445,
000137.mp4,hevc,28,1,56505,59048,
000137.mp4,hevc,38,1,25309,26448,
000137.mp4,av1,20,1,146914,153526,
000137.mp4,av1,30,1,92867,97047,
000137.mp4,av1,40,1,54852,57321,
000138.mp4,h264,18,1,116260,61618,
000138.mp4,h264,28,1,36507,19349,
000138.mp4,h264,38,1,15403,8164,
000138.mp4,hevc,18,1,117101,62064,
000138.mp4,hevc,28,1,41190,21831,
000138.mp4,hevc,38,1,21298,11288,
000138.mp4,av1,20,1,98237,52066,
000138.mp4,av1,30,1,61860,32786,
000138.mp4,av1,40,1,38677,20499,
000139.mp4,h264,18,1,131587,95401,
000139.mp4,h264,28,1,42540,30842,
000139.mp4,h264,38,1,17573,12741,
000139.mp4,hevc,18,1,127961,92772,
000139.mp4,hevc,28,1,44064,31947,
000139.mp4,hevc,38,1,21325,15461,
000139.mp4,av1,20,1,116426,84409,
000139.mp4,av1,30,1,71924,52145,
000139.mp4,av1,40,1,43375,31447,
000140.mp4,h264,18,1,118819,90897,
000140.mp4,h264,28,1,38958,29803,
000140.mp4,h264,38,1,16752,12816,
000140.mp4,hevc,18,1,117900,90194,
000140.mp4,hevc,28,1,42509,32520,
000140.mp4,hevc,38,1,20785,15901,
000140.mp4,av1,20,1,108385,82915,
000140.mp4,av1,30,1,68202,52175,
000140.mp4,av1,40,1,41267,31570,
000141.mp4,h264,18,1,120202,88349,
000141.mp4,h264,28,1,39779,29238,
000141.mp4,h264,38,1,17106,12573,
000141.mp4,hevc,18,1,119829,88075,
000141.mp4,hevc,28,1,43061,31650,
000141.mp4,hevc,38,1,21103,15511,
000141.mp4,av1,20,1,109653,80595,
000141.mp4,av1,30,1,68429,50296,
000141.mp4,av1,40,1,41757,30692,
000142.mp4,h264,18,1,118071,90325,
000142.mp4,h264,28,1,38262,29271,
000142.mp4,h264,38,1,16490,12615,
000142.mp4,hevc,18,1,116356,89013,
000142.mp4,hevc,28,1,41920,32069,
000142.mp4,hevc,38,1,20648,15796,
000142.mp4,av1,20,1,107028,81877,
000142.mp4,av1,30,1,67305,51489,
000142.mp4,av1,40,1,41287,31585,
000143.mp4,h264,18,1,107451,95632,
000143.mp4,h264,28,1,31733,28243,
000143.mp4,h264,38,1,13034,11601,
000143.mp4,hevc,18,1,104914,93374,
000143.mp4,hevc,28,1,34875,31039,
000143.mp4,hevc,38,1,17173,15284,
000143.mp4,av1,20,1,96443,85835,
000143.mp4,av1,30,1,60004,53404,
000143.mp4,av1,40,1,36203,32221,
000144.mp4,h264,18,1,91178,89811,
000144.mp4,h264,28,1,29219,28781,
000144.mp4,h264,38,1,12445,12259,
000144.mp4,hevc,18,1,93707,92302,
000144.mp4,hevc,28,1,32387,31902,
000144.mp4,hevc,38,1,16458,16212,
000144.mp4,av1,20,1,86965,85661,
000144.mp4,av1,30,1,54570,53752,
000144.mp4,av1,40,1,33741,33235,
000145.mp4,h264,18,1,94960,85464,
000145.mp4,h264,28,1,30816,27735,
000145.mp4,h264,38,1,13022,11720,
000145.mp4,hevc,18,1,97932,88139,
000145.mp4,hevc,28,1,33871,30484,
000145.mp4,hevc,38,1,17153,15438,
000145.mp4,av1,20,1,90390,81351,
000145.mp4,av1,30,1,57234,51511,
000145.mp4,av1,40,1,35770,32193,
000146.mp4,h264,18,1,89207,87869,
000146.mp4,h264,28,1,28754,28323,
000146.mp4,h264,38,1,12255,12072,
000146.mp4,hevc,18,1,90811,89449,
000146.mp4,hevc,28,1,31410,30939,
